Frame,Cis count,Trans count
221,333,720
222,335,718
223,346,707
224,351,702
225,353,700
226,343,710
227,339,714
228,331,722
229,344,709
230,353,700
231,357,696
232,362,691
233,374,679
234,363,690
235,343,710
236,348,705
237,381,672
238,345,708
239,336,717
240,345,708
241,339,714
242,337,716
243,344,709
244,336,717
245,336,717
246,350,703
247,326,727
248,323,730
249,318,735
250,363,690
251,339,714
252,315,738
253,345,708
254,344,709
255,345,708
256,352,701
257,339,714
258,344,709
259,337,716
260,348,705
261,334,719
262,331,722
263,334,719
264,346,707
265,340,713
266,336,717
267,370,683
268,325,728
269,362,691
270,358,695
271,337,716
272,346,707
273,324,729
274,319,734
275,346,707
276,331,722
277,359,694
278,330,723
279,357,696
280,347,706
281,330,723
282,366,687
283,344,709
284,365,688
285,337,716
286,339,714
287,340,713
288,344,709
289,335,718
290,332,721
291,349,704
292,335,718
293,355,698
294,327,726
295,352,701
296,337,716
297,359,694
298,326,727
299,348,705
300,338,715
301,345,708
302,342,711
303,352,701
304,352,701
305,355,698
306,354,699
307,327,726
308,322,731
309,337,716
310,352,701
311,340,713
312,325,728
313,340,713
314,355,698
315,342,711
316,351,702
317,334,719
318,344,709
319,360,693
320,341,712
321,321,732
322,338,715
323,334,719
324,330,723
325,345,708
326,335,718
327,332,721
328,344,709
329,353,700
330,336,717
331,339,714
332,342,711
333,320,733
334,348,705
335,357,696
336,349,704
337,368,685
338,344,709
339,365,688
340,331,722
341,337,716
342,313,740
343,326,727
344,347,706
345,363,690
346,333,720
347,363,690
348,329,724
349,344,709
350,360,693
351,365,688
352,346,707
353,338,715
354,353,700
355,339,714
356,349,704
357,350,703
358,346,707
359,346,707
360,339,714
361,334,719
362,329,724
363,346,707
364,326,727
365,321,732
366,341,712
367,342,711
368,344,709
369,343,710
370,332,721
371,344,709
372,349,704
373,330,723
374,316,737
375,333,720
376,356,697
377,318,735
378,334,719
379,345,708
380,342,711
381,335,718
382,346,707
383,362,691
384,337,716
385,366,687
386,347,706
387,348,705
388,312,741
389,335,718
390,346,707
391,320,733
392,316,737
393,339,714
394,347,706
395,332,721
396,366,687
397,345,708
398,331,722
399,332,721
400,343,710
401,324,729
402,351,702
403,355,698
404,349,704
405,341,712
406,347,706
407,338,715
408,332,721
409,346,707
410,318,735
411,314,739
412,354,699
413,349,704
414,320,733
415,329,724
416,356,697
417,338,715
418,332,721
419,331,722
420,332,721
421,314,739
422,330,723
423,322,731
424,330,723
425,343,710
426,333,720
427,307,746
428,334,719
429,337,716
430,357,696
431,328,725
432,341,712
433,332,721
434,324,729
435,341,712
436,313,740
437,324,729
438,329,724
439,336,717
440,336,717
441,357,696
442,349,704
443,337,716
444,344,709
445,328,725
446,340,713
447,359,694
448,322,731
449,349,704
450,338,715
451,322,731
452,345,708
453,337,716
454,359,694
455,348,705
456,327,726
457,321,732
458,321,732
459,309,744
460,337,716
461,347,706
462,343,710
463,311,742
464,303,750
465,327,726
466,331,722
467,307,746
468,330,723
469,330,723
470,359,694
471,329,724
472,357,696
473,316,737
474,321,732
475,331,722
476,337,716
477,325,728
478,320,733
479,332,721
480,348,705
481,360,693
482,317,736
483,324,729
484,329,724
485,333,720
486,319,734
487,331,722
488,326,727
489,307,746
490,355,698
491,323,730
492,318,735
493,323,730
494,321,732
495,335,718
496,343,710
497,314,739
498,336,717
499,337,716
500,318,735
501,318,735
502,341,712
503,338,715
504,328,725
505,339,714
506,327,726
507,315,738
508,326,727
509,346,707
510,345,708
511,336,717
512,328,725
513,341,712
514,321,732
515,337,716
516,323,730
517,332,721
518,327,726
519,343,710
520,327,726
521,335,718
522,348,705
523,342,711
524,323,730
525,334,719
526,332,721
527,307,746
528,323,730
529,337,716
530,344,709
531,316,737
532,324,729
533,315,738
534,307,746
535,308,745
536,306,747
537,321,732
538,312,741
539,321,732
540,348,705
541,317,736
542,309,744
543,336,717
544,318,735
545,344,709
546,289,764
547,309,744
548,320,733
549,332,721
550,326,727
551,331,722
552,323,730
553,351,702
554,311,742
555,328,725
556,313,740
557,303,750
558,305,748
559,318,735
560,325,728
561,322,731
562,300,753
563,328,725
564,311,742
565,302,751
566,318,735
567,337,716
568,331,722
569,315,738
570,327,726
571,349,704
572,309,744
573,317,736
574,328,725
575,327,726
576,320,733
577,311,742
578,325,728
579,310,743
580,319,734
581,330,723
582,329,724
583,328,725
584,320,733
585,319,734
586,333,720
587,305,748
588,339,714
589,322,731
590,336,717
591,322,731
592,327,726
593,333,720
594,348,705
595,341,712
596,302,751
597,324,729
598,309,744
599,317,736
600,321,732
601,319,734
602,338,715
603,326,727
604,320,733
605,337,716
606,344,709
607,309,744
608,321,732
609,317,736
610,319,734
611,288,765
612,316,737
613,302,751
614,322,731
615,307,746
616,313,740
617,309,744
618,303,750
619,322,731
620,291,762
621,313,740
622,317,736
623,332,721
624,324,729
625,329,724
626,318,735
627,306,747
628,317,736
629,308,745
630,325,728
631,320,733
632,316,737
633,317,736
634,319,734
635,317,736
636,327,726
637,329,724
638,332,721
639,302,751
640,316,737
641,318,735
642,305,748
643,324,729
644,315,738
645,294,759
646,319,734
647,317,736
648,319,734
649,322,731
650,316,737
651,302,751
652,313,740
653,314,739
654,317,736
655,317,736
656,301,752
657,284,769
658,310,743
659,321,732
660,315,738
661,315,738
662,321,732
663,304,749
664,292,761
665,295,758
666,303,750
667,316,737
668,326,727
669,324,729
670,298,755
671,299,754
672,325,728
673,310,743
674,308,745
675,297,756
676,291,762
677,302,751
678,317,736
679,287,766
680,321,732
681,303,750
682,325,728
683,328,725
684,300,753
685,268,785
686,305,748
687,287,766
688,322,731
689,312,741
690,293,760
691,299,754
692,305,748
693,306,747
694,285,768
695,289,764
696,291,762
697,306,747
698,290,763
699,277,776
700,296,757
701,284,769
702,291,762
703,284,769
704,291,762
705,297,756
706,308,745
707,288,765
708,290,763
709,275,778
710,302,751
711,284,769
712,300,753
713,301,752
714,303,750
715,293,760
716,286,767
717,292,761
718,294,759
719,266,787
720,277,776
721,281,772
722,285,768
723,263,790
724,281,772
725,292,761
726,305,748
727,318,735
728,285,768
729,301,752
730,300,753
731,304,749
732,309,744
733,294,759
734,284,769
735,278,775
736,284,769
737,275,778
738,277,776
739,294,759
740,286,767
741,295,758
742,289,764
743,276,777
744,279,774
745,268,785
746,278,775
747,268,785
748,276,777
749,282,771
750,294,759
751,271,782
752,291,762
753,259,794
754,250,803
755,272,781
756,246,807
757,250,803
758,271,782
759,245,808
760,241,812
761,256,797
762,261,792
763,265,788
764,264,789
765,266,787
766,276,777
767,265,788
768,267,786
769,262,791
770,264,789
771,268,785
772,287,766
773,291,762
774,282,771
775,295,758
776,259,794
777,268,785
778,273,780
779,278,775
780,265,788
781,257,796
782,271,782
783,270,783
784,239,814
785,269,784
786,258,795
787,278,775
788,284,769
789,256,797
790,261,792
791,275,778
792,268,785
793,253,800
794,262,791
795,253,800
796,238,815
797,249,804
798,248,805
799,265,788
800,278,775
801,261,792
802,267,786
803,272,781
804,269,784
805,262,791
806,261,792
807,252,801
808,245,808
809,255,798
810,249,804
811,246,807
812,255,798
813,257,796
814,245,808
815,247,806
816,231,822
817,238,815
818,249,804
819,250,803
820,255,798
821,248,805
822,254,799
823,239,814
824,207,846
825,237,816
826,228,825
827,240,813
828,237,816
829,247,806
830,240,813
831,221,832
832,239,814
833,231,822
834,229,824
835,231,822
836,244,809
837,234,819
838,238,815
839,238,815
840,233,820
841,234,819
842,217,836
843,227,826
844,204,849
845,198,855
846,215,838
847,206,847
848,222,831
849,232,821
850,244,809
851,221,832
852,219,834
853,236,817
854,219,834
855,222,831
856,212,841
857,218,835
858,207,846
859,227,826
860,229,824
861,226,827
862,218,835
863,222,831
864,225,828
865,212,841
866,209,844
867,227,826
868,208,845
869,222,831
870,226,827
871,225,828
872,240,813
873,229,824
874,233,820
875,228,825
876,216,837
877,220,833
878,208,845
879,212,841
880,234,819
881,231,822
882,236,817
883,221,832
884,227,826
885,234,819
886,243,810
887,223,830
888,223,830
889,226,827
890,235,818
891,222,831
892,218,835
893,212,841
894,218,835
895,216,837
896,232,821
897,215,838
898,232,821
899,238,815
900,222,831
901,215,838
902,217,836
903,221,832
904,219,834
905,211,842
906,229,824
907,211,842
908,212,841
909,217,836
910,212,841
911,204,849
912,216,837
913,217,836
914,207,846
915,214,839
916,218,835
917,212,841
918,222,831
919,217,836
920,226,827
921,220,833
922,218,835
923,208,845
924,215,838
925,214,839
926,219,834
927,210,843
928,222,831
929,212,841
930,223,830
931,224,829
932,234,819
933,228,825
934,224,829
935,226,827
936,225,828
937,217,836
938,215,838
939,215,838
940,217,836
941,212,841
942,207,846
943,214,839
944,210,843
945,206,847
946,205,848
947,208,845
948,209,844
949,203,850
950,210,843
951,205,848
952,215,838
953,204,849
954,201,852
955,197,856
956,194,859
957,196,857
958,191,862
959,197,856
960,196,857
961,200,853
962,198,855
963,206,847
964,210,843
965,200,853
966,205,848
967,202,851
968,204,849
969,205,848
970,206,847
971,204,849
972,201,852
973,200,853
974,199,854
975,197,856
976,199,854
977,198,855
978,193,860
979,190,863
980,194,859
981,191,862
982,190,863
983,190,863
984,197,856
985,193,860
986,189,864
987,186,867
988,194,859
989,185,868
990,184,869
991,185,868
992,185,868
993,185,868
994,186,867
995,185,868
996,187,866
997,186,867
998,180,873
999,181,872
1000,185,868
