Frame,Cis count,Trans count
470,172,344
471,158,358
472,182,334
473,169,347
474,166,350
475,167,349
476,171,345
477,158,358
478,155,361
479,174,342
480,171,345
481,170,346
482,173,343
483,174,342
484,184,332
485,190,326
486,180,336
487,197,319
488,175,341
489,182,334
490,174,342
491,167,349
492,171,345
493,172,344
494,175,341
495,165,351
496,159,357
497,178,338
498,177,339
499,166,350
500,179,337
501,177,339
502,165,351
503,163,353
504,185,331
505,184,332
506,186,330
507,168,348
508,172,344
509,175,341
510,174,342
511,169,347
512,163,353
513,163,353
514,160,356
515,176,340
516,164,352
517,175,341
518,177,339
519,179,337
520,189,327
521,188,328
522,176,340
523,167,349
524,166,350
525,169,347
526,189,327
527,182,334
528,191,325
529,181,335
530,169,347
531,178,338
532,173,343
533,162,354
534,172,344
535,174,342
536,171,345
537,169,347
538,159,357
539,175,341
540,174,342
541,159,357
542,161,355
543,174,342
544,175,341
545,173,343
546,165,351
547,161,355
548,162,354
549,157,359
550,180,336
551,182,334
552,181,335
553,168,348
554,173,343
555,184,332
556,175,341
557,174,342
558,183,333
559,172,344
560,168,348
561,176,340
562,172,344
563,161,355
564,164,352
565,179,337
566,177,339
567,166,350
568,180,336
569,176,340
570,167,349
571,175,341
572,192,324
573,182,334
574,182,334
575,192,324
576,178,338
577,191,325
578,173,343
579,157,359
580,160,356
581,171,345
582,165,351
583,161,355
584,172,344
585,178,338
586,172,344
587,165,351
588,172,344
589,174,342
590,172,344
591,170,346
592,168,348
593,166,350
594,166,350
595,170,346
596,167,349
597,183,333
598,177,339
599,179,337
600,180,336
601,185,331
602,177,339
603,179,337
604,185,331
605,176,340
606,178,338
607,176,340
608,166,350
609,167,349
610,178,338
611,179,337
612,179,337
613,175,341
614,174,342
615,175,341
616,184,332
617,176,340
618,169,347
619,172,344
620,165,351
621,169,347
622,171,345
623,167,349
624,170,346
625,173,343
626,172,344
627,171,345
628,173,343
629,180,336
630,175,341
631,169,347
632,180,336
633,162,354
634,161,355
635,164,352
636,173,343
637,158,358
638,183,333
639,178,338
640,180,336
641,159,357
642,171,345
643,164,352
644,164,352
645,163,353
646,174,342
647,184,332
648,175,341
649,186,330
650,179,337
651,193,323
652,176,340
653,190,326
654,190,326
655,184,332
656,183,333
657,183,333
658,182,334
659,183,333
660,176,340
661,187,329
662,178,338
663,189,327
664,188,328
665,164,352
666,182,334
667,182,334
668,176,340
669,182,334
670,176,340
671,160,356
672,185,331
673,180,336
674,184,332
675,182,334
676,171,345
677,176,340
678,165,351
679,172,344
680,172,344
681,165,351
682,160,356
683,171,345
684,165,351
685,159,357
686,168,348
687,176,340
688,164,352
689,160,356
690,161,355
691,154,362
692,163,353
693,164,352
694,165,351
695,160,356
696,172,344
697,157,359
698,166,350
699,165,351
700,166,350
701,165,351
702,168,348
703,167,349
704,170,346
705,159,357
706,169,347
707,163,353
708,157,359
709,169,347
710,169,347
711,179,337
712,184,332
713,166,350
714,179,337
715,175,341
716,189,327
717,187,329
718,188,328
719,175,341
720,174,342
721,175,341
722,174,342
723,177,339
724,176,340
725,177,339
726,175,341
727,180,336
728,190,326
729,187,329
730,182,334
731,174,342
732,181,335
733,179,337
734,181,335
735,179,337
736,173,343
737,181,335
738,188,328
739,182,334
740,168,348
741,175,341
742,176,340
743,181,335
744,178,338
745,178,338
746,169,347
747,169,347
748,176,340
749,172,344
750,176,340
751,179,337
752,168,348
753,180,336
754,177,339
755,181,335
756,176,340
757,182,334
758,185,331
759,177,339
760,176,340
761,183,333
762,179,337
763,176,340
764,180,336
765,178,338
766,170,346
767,189,327
768,182,334
769,192,324
770,190,326
771,183,333
772,194,322
773,184,332
774,185,331
775,189,327
776,188,328
777,186,330
778,175,341
779,182,334
780,193,323
781,182,334
782,180,336
783,181,335
784,184,332
785,186,330
786,183,333
787,188,328
788,190,326
789,187,329
790,194,322
791,190,326
792,194,322
793,187,329
794,196,320
795,193,323
796,187,329
797,193,323
798,185,331
799,191,325
800,194,322
801,187,329
802,191,325
803,190,326
804,187,329
805,181,335
806,186,330
807,187,329
808,193,323
809,192,324
810,190,326
811,183,333
812,190,326
813,191,325
814,191,325
815,195,321
816,187,329
817,189,327
818,185,331
819,184,332
820,176,340
821,187,329
822,175,341
823,185,331
824,183,333
825,178,338
826,185,331
827,185,331
828,188,328
829,183,333
830,175,341
831,182,334
832,182,334
833,191,325
834,187,329
835,195,321
836,186,330
837,187,329
838,185,331
839,187,329
840,190,326
841,185,331
842,187,329
843,180,336
844,187,329
845,184,332
846,186,330
847,189,327
848,193,323
849,192,324
850,192,324
851,201,315
852,190,326
853,195,321
854,188,328
855,195,321
856,198,318
857,191,325
858,191,325
859,186,330
860,185,331
861,192,324
862,191,325
863,187,329
864,191,325
865,193,323
866,199,317
867,190,326
868,198,318
869,201,315
870,191,325
871,194,322
872,195,321
873,199,317
874,192,324
875,194,322
876,197,319
877,194,322
878,199,317
879,194,322
880,194,322
881,203,313
882,197,319
883,196,320
884,197,319
885,190,326
886,194,322
887,188,328
888,187,329
889,193,323
890,187,329
891,195,321
892,197,319
893,198,318
894,190,326
895,189,327
896,193,323
897,192,324
898,197,319
899,200,316
900,198,318
901,189,327
902,198,318
903,191,325
904,196,320
905,187,329
906,195,321
907,192,324
908,200,316
909,198,318
910,186,330
911,182,334
912,187,329
913,192,324
914,191,325
915,191,325
916,185,331
917,191,325
918,183,333
919,181,335
920,177,339
921,177,339
922,188,328
923,183,333
924,180,336
925,188,328
926,179,337
927,181,335
928,185,331
929,188,328
930,183,333
931,179,337
932,182,334
933,175,341
934,176,340
935,184,332
936,182,334
937,180,336
938,177,339
939,178,338
940,180,336
941,180,336
942,180,336
943,189,327
944,181,335
945,178,338
946,180,336
947,186,330
948,186,330
949,182,334
950,184,332
951,187,329
952,186,330
953,186,330
954,181,335
955,181,335
956,189,327
957,184,332
958,186,330
959,187,329
960,183,333
961,186,330
962,183,333
963,183,333
964,187,329
965,183,333
966,192,324
967,183,333
968,189,327
969,184,332
970,180,336
971,187,329
972,191,325
973,195,321
974,190,326
975,188,328
976,193,323
977,188,328
978,189,327
979,193,323
980,196,320
981,189,327
982,184,332
983,187,329
984,191,325
985,190,326
986,184,332
987,191,325
988,197,319
989,186,330
990,188,328
991,189,327
992,184,332
993,192,324
994,189,327
995,188,328
996,186,330
997,184,332
998,194,322
999,182,334
1000,186,330
